ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5201,Vellekoop,Nathanael,Winter,2021,3.8,3.9,3.7,3.4,3.4,3,3.7,4.2,2.9,618,205
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5301,Brandt,Loren,Winter,2021,3.5,3.7,3.2,3.1,3.2,2.9,3.2,4.1,2.7,411,85
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5301,Vellekoop,Nathanael,Winter,2021,3.5,3.7,3.4,3.1,3.2,2.9,3.5,4.1,2.7,411,85
ECO,ARTSC,Principles of Microeconomics ECO101H1-S-LEC0101,Freitas,Kripa,Winter,2021,3.6,3.8,3.3,3.3,3.3,3,3.2,3.8,2.8,323,63
ECO,ARTSC,Principles of Microeconomics ECO101H1-S-LEC0201,Freitas,Kripa,Winter,2021,3.2,3.7,2.9,3.2,3.1,2.8,2.8,3.9,2.8,220,27
ECO,ARTSC,Top Dev Economics and Policy ECO403H1-S-LEC0201,Vivalt,Eva,Winter,2021,4,4,4.2,4.4,4.2,3.8,4.4,3,3.8,9,5
ECO,ARTSC,Top Dev Economics and Policy ECO403H1-S-LEC9101,Vivalt,Eva,Winter,2021,3.8,3.5,3.5,3.3,3.8,3.3,3.8,3.5,3.8,29,5
ECO,ARTSC,Topics Behavioural Economics ECO438H1-S-LEC9101,Halevy,Yoram,Winter,2021,4.3,4.4,4.7,4.3,4.1,4.3,4.7,3.6,4.6,16,7
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0101,Gazzale,Robert,Fall,2020,3.7,3.7,3.4,3,2.9,2.7,3.7,4.5,2.7,421,143
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0201,Gazzale,Robert,Fall,2020,3.8,3.9,3.4,3.1,3.1,2.7,3.8,4.6,2.5,532,239
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0301,Freitas,Kripa,Fall,2020,3.6,3.8,3.3,3.2,3.2,3,3.5,4.2,2.9,432,118
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0401,Freitas,Kripa,Fall,2020,3.9,4,3.2,3.2,3.2,2.9,3.5,4.5,2.8,304,133
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0501,Gazzale,Robert,Fall,2020,3.8,3.9,3.7,3.2,3.2,2.8,3.9,4.2,2.7,417,139
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC2501,Gazzale,Robert,Fall,2020,3.4,3.6,3.5,3,2.8,2.7,3.7,4.5,2.3,62,25
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC5101,Gazzale,Robert,Fall,2020,3.8,4,3.9,3.4,3.4,3.1,3.9,4.3,2.8,311,84
ECO,ARTSC,Energy & the Environment ECO314H1-F-LEC0101,Yatchew,Adonis,Fall,2020,4.2,4.5,3.9,4,4.2,3.8,3.9,4.1,3.9,37,11
